Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,ATR,BB_Upper,BB_Middle,BB_Lower
24-07-2023,191.0895233,193.2309193,190.5938306,191.7438413,45377800,168.388342285,168.6097030660033,15.356699977886066,201.00284610519907,168.388342285,135.77383846480092
24-08-2023,175.0966797,179.7823386,174.7293615,179.3554594,54945800,169.33046646,169.22751036447917,15.428375822322776,201.57497491532575,169.33046646,137.08595800467424
24-10-2023,172.1780701,172.4063924,170.2025437,171.7909083,43816600,169.30440445000002,169.5085160535764,14.675930120728292,201.53882015971254,169.30440445000002,137.0699887402875
24-11-2023,188.8362427,189.7606851,188.1205385,189.7308653,24048300,169.47676392,171.34925192466434,14.883550469247698,202.08802087765554,169.47676392,136.86550696234445
25-01-2023,140.2295685,140.7930095,137.2146199,139.2707157,65799300,167.69121933499997,168.3854725508868,17.507698492872866,202.52604697294393,167.69121933499997,132.856391697056
25-04-2023,162.1349182,164.6495521,162.0953091,163.5407391,48714100,167.122054295,167.79018166032614,18.00143314338195,201.92942610953966,167.122054295,132.31468248046033
25-05-2023,171.4997406,172.4018897,170.2109367,170.9247353,56058300,166.188629155,168.14347298791412,17.448971597426098,199.44032781374506,166.188629155,132.93693049625494
25-07-2023,191.9520264,192.7649696,191.2580596,191.6645313,37283200,166.16400147,170.41095426525564,17.721561411895664,199.33851839362677,166.16400147,132.9894845463732
25-08-2023,177.3104553,177.8465197,174.5407617,176.0894089,51449600,168.055115515,171.06804960189797,17.699397361045975,199.18021889497882,168.055115515,136.9300121350212
25-09-2023,174.7988739,175.6823978,172.8829084,172.9325476,46172700,169.39964142499997,171.4233662017172,16.751408042399834,199.22342941288161,169.39964142499997,139.57585343711833
25-10-2023,169.8550873,171.8008179,169.4083493,170.6294108,57157000,170.02523423,171.27400630631556,15.939916367942702,199.33159779155017,170.02523423,140.71887066844982
26-01-2023,142.3054352,142.5920955,140.2690987,141.5245064,54105100,168.63640214000003,168.51509477238073,16.914635813089653,200.3353663555311,168.63640214000003,136.93743792446895
26-04-2023,162.1250153,163.6298438,161.1746084,161.4320071,45498800,167.48906251,167.90651577501114,17.22961958358325,198.376177924815,167.48906251,136.60194709518498
26-05-2023,173.9187164,174.2557989,171.6187104,171.826908,54835000,167.19488907500002,168.47910631072438,16.865417013327306,197.71722907137692,167.19488907500002,136.67254907862312
26-06-2023,183.6739502,186.43,183.6342863,185.2205088,48088700,167.79152298499997,169.9262343001792,16.554407483803928,199.1023409611617,167.79152298499997,136.48070500883824
26-07-2023,192.8244476,193.9546263,191.6546202,192.001596,47471900,170.388152315,172.10701651920974,16.10628381353222,200.9497047428671,170.388152315,139.82659988713291
26-09-2023,170.7088318,173.925248,170.4110115,173.5480231,64588900,171.66133118,171.9738560697612,16.55679469113706,199.96525412491084,171.66133118,143.35740823508914
26-10-2023,165.6757355,170.1330724,164.4646108,169.1304113,70625300,172.01261520999998,171.37403506311728,15.82018228462727,199.8321274493349,172.01261520999998,144.19310297066505
26-12-2023,191.8978729,192.7328561,191.6791847,192.4545284,28919300,173.42354203,173.32868628567755,16.62282073572532,202.25335977373118,173.42354203,144.5937242862688
27-01-2023,144.2527771,145.5378388,141.435542,141.5146244,70555800,172.1181984,170.55955207751776,19.039928604602085,203.62457745639952,172.1181984,140.6118193436005
27-02-2023,146.4431458,147.6806656,145.9778371,146.2352509,44998500,169.885879525,168.26275147965893,17.92478288284479,202.0196368919356,169.885879525,137.75212215806442
27-03-2023,156.699707,159.1648519,156.2937969,158.343137,52390300,168.96603089,167.16150914826284,17.55313454121302,201.50121827152432,168.96603089,136.4308435084757
27-04-2023,166.7285919,166.8770883,163.5407393,163.5407393,64902300,168.69355697999998,167.12027893414256,17.02629502398352,201.20784979552735,168.69355697999998,136.1792641644726
27-06-2023,186.4399109,186.7670698,184.0705007,184.2886067,50730800,168.57374039,168.96024388327186,17.241450943698982,200.80668737163265,168.57374039,136.34079340836738
27-07-2023,191.5554657,195.5011749,190.8912394,194.3313475,47460200,171.14003525,171.1121697705793,16.657151876291913,202.08471035745225,171.14003525,140.19536014254777
27-09-2023,169.1899567,171.7809671,167.8200077,171.3640248,66921800,171.492787175,170.92910185909557,17.16274517084249,202.17857079668389,171.492787175,140.8070035533161
27-10-2023,166.996048,167.7306693,165.6161621,165.6955818,58499100,171.267602545,170.55452530108647,16.192105844353744,202.01591318116377,171.267602545,140.5192919088362
27-11-2023,188.6573181,189.5320711,187.7726303,188.7865471,40552600,171.10286713,172.2786008057449,16.64524279118562,201.43867797006664,171.10286713,140.76705628993335
27-12-2023,191.9972687,192.3451859,189.9495652,191.3412191,48087700,171.83720780000002,174.15656917662633,15.719716006100933,203.42379938031868,171.83720780000002,140.25061621968135
28-02-2023,145.9382477,147.5915724,145.3640366,145.5818414,50547000,170.39417649,171.4691099883762,17.927824298522296,203.88716596317184,170.39417649,136.90118701682817
28-03-2023,156.076004,156.9076289,154.4226793,156.3928164,45992200,169.705222325,170.00309989424514,17.430792648627847,203.7761131519778,169.705222325,135.6343314980222
28-04-2023,167.9859009,168.1542169,166.2038842,166.8077946,55209200,170.98924560999998,169.81098570431703,17.048465523725856,202.685811431735,170.98924560999998,139.29267978826496
28-06-2023,187.6196594,188.2640538,185.9838798,186.3110236,51216800,172.263977815,171.50704986581064,17.27915747917401,204.47844246802975,172.263977815,140.04951316197025
28-07-2023,194.1429901,194.9361014,192.4675465,192.9929795,48291400,173.27519149999998,173.66285369763818,16.567534944947298,206.87388379852368,173.27519149999998,139.67649920147628
28-08-2023,178.8789673,179.2760509,177.2509003,178.7796888,43820700,173.035442355,174.15962642167267,16.590717434593916,206.40153037418395,173.035442355,139.66935433581602
28-09-2023,169.4480743,170.778321,166.4004042,168.1078908,56294400,171.86662368999998,173.71090717198956,16.296992124980065,203.99269063901198,171.86662368999998,139.74055674098798
28-11-2023,189.2636566,189.9396062,188.2696248,188.6473617,38415400,172.79436493,175.19212140322867,16.59660210891006,205.79291969806565,172.79436493,139.79581016193436
28-12-2023,192.4247284,193.4982848,192.0171716,192.9813839,34049900,174.131814575,176.83332206958784,15.71360397255934,208.02406719370202,174.131814575,140.23956195629796
29-03-2023,159.1648712,159.4420745,157.7590504,157.7788398,51305700,172.49516449,175.15061246296042,17.067323545947957,205.95627036956748,172.49516449,139.03405861043254
29-06-2023,187.9567413,188.4326172,187.3123469,187.4511403,46347300,174.6803627,176.37024378077373,17.93878229266596,206.1260432333994,174.6803627,143.23468216660058
29-08-2023,182.780365,183.5546886,178.1939843,178.3925261,53003900,176.49722365999997,176.98073151593815,17.35478048604696,205.29445986449008,176.49722365999997,147.69998745550987
29-09-2023,169.9642792,171.8107464,169.100599,170.7683832,51814200,177.16045227,176.3124979620393,17.09227945132932,204.6862377037274,177.16045227,149.63466683627263
29-11-2023,188.2398224,190.9435905,187.8422157,189.76069,43014200,178.23601379500002,177.44843362279744,17.369924583377223,205.72832689715693,178.23601379500002,150.7437006928431
29-12-2023,191.3809662,193.239801,190.5857376,192.7427851,42628800,178.48306656,178.77534148729293,16.486357013135994,206.35205126766937,178.48306656,150.61408185233063
30-01-2023,141.3564453,143.8771402,141.2081754,143.2939249,64015300,175.97311554,175.21163708850315,18.89253085505485,207.48470974795333,175.97311554,144.4615213320467
30-03-2023,160.7389984,160.8479008,159.6598846,159.9172833,49501700,175.550567625,173.83329054674095,18.93531118683665,207.6360752382847,175.550567625,143.46506001171534
30-05-2023,175.7726135,177.4480571,175.0489065,175.4355462,55964400,175.9893959,174.01798797086087,18.776293152062603,207.83407233819935,175.9893959,144.14471946180066
30-06-2023,192.2990265,192.8046276,189.6123654,189.9791883,85069600,176.17148132,175.75903925935032,18.65170179120099,208.3437730714675,176.17148132,143.9991895685325
30-08-2023,186.284668,186.4832249,183.3958524,183.5943942,60813900,175.885851285,176.76148009179315,17.955378384686632,207.58907222861203,175.885851285,144.18263034138798
30-10-2023,169.0509796,169.9245817,167.6413132,167.7902309,51131000,177.04148788,176.02714671162238,18.004519557209015,205.84640996866202,177.04148788,148.236565791338
30-11-2023,188.8163757,189.1841779,187.0668849,188.7070316,48794400,178.678506465,177.2451685200393,18.156568038836944,206.22525783269407,178.678506465,151.13175509730593
31-01-2023,142.6316223,142.6810507,140.6447293,141.0599003,65874500,177.410792535,173.94864030860697,20.30050220749145,208.86559066386332,177.410792535,145.9559944061367
31-03-2023,163.2536011,163.3526087,160.2934635,160.8181706,68749800,176.19248962,172.9300651458825,20.33053679267063,207.85805922941557,176.19248962,144.52692001058443
31-05-2023,175.723053,177.8049683,175.2372687,175.8023656,99625300,175.271492765,173.1960639891318,19.917738964622732,205.84787807315254,175.271492765,144.69510745684747
31-07-2023,194.7576599,194.7973238,193.5779089,194.3710202,38824100,176.065427395,175.2495493139764,19.857491238578252,207.77872708368344,176.065427395,144.35212770631657
31-08-2023,186.503067,187.7439721,186.1159052,186.4732865,60794500,176.91817703,176.3213129031215,19.05636720010838,208.79066737970865,176.91817703,145.04568668029137
31-10-2023,169.5275116,169.6565554,166.6783829,168.1178451,44846000,175.93136978,175.67428420758614,19.111246978672064,207.43379350952662,175.93136978,144.4289460504734
